"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0045926","negative regulation of growth","23/635","161/11973",0.142857142857143,2.69358830146232,5.11989499917786,1.31017148933822e-05,0.000465706411210221,0.000280886465574743,"FHL1/SPP1/NPR1/CRYAB/TMPRSS4/WWC2/HYAL1/CDH1/SESN1/MT1M/AGTR2/CDKN2A/HYAL2/ENO1/SEMA3G/PTCH1/SLC6A4/GDF15/RBP4/SEMA5A/SLIT2/FBP1/WFDC1",23
"GO:0002688","regulation of leukocyte chemotaxis","18/635","108/11973",0.166666666666667,3.14251968503937,5.29303563297943,1.36299530185463e-05,0.000480511704366949,0.000289816139649412,"PTN/MIF/VEGFD/MDK/F2RL1/IL6/EDN1/CXCL12/GAS6/PERP/GREM1/CXCL13/DUSP1/STK39/NEDD9/C5AR1/SLIT2/CX3CR1",18
"GO:0071774","response to fibroblast growth factor","15/635","79/11973",0.189873417721519,3.58008571713346,5.44484728776533,1.4235645695165e-05,0.000497784651503289,0.000300234156138766,"GCLC/FLRT3/HYAL1/NR4A1/HYAL2/NDNF/SCGB1A1/TBX2/KL/FGFR4/SULF1/CXCL13/ZFP36/FGFR2/COL1A1",15
"GO:0007179","transforming growth factor beta receptor signaling pathway","23/635","162/11973",0.141975308641975,2.67696121318169,5.08556466304085,1.45246716885732e-05,0.000503795265585108,0.000303859401797267,"COL1A2/ENG/RGCC/CLDN5/CDH5/FERMT2/COL3A1/CDH3/TGFBR2/LRRC32/SMAD6/GDF10/CDKN1C/FOLR1/ZEB2/ID1/FOS/LTBP4/BMP2/GDF15/DKK3/HPGD/TGFBR3",23
"GO:0051304","chromosome separation","14/635","70/11973",0.2,3.77102362204724,5.50253763499826,1.47404627881411e-05,0.00050718984361436,0.000305906809781788,"DLGAP5/BIRC5/ZWINT/BUB1/NDC80/UBE2C/TTK/TRIP13/MAD2L1/DUSP1/CENPF/CDC20/BUB1B/CCNB1",14
"GO:0048589","developmental growth","35/635","307/11973",0.11400651465798,2.1496062992126,4.82902358965339,1.53734621355431e-05,0.000524771909880722,0.000316511268582829,"AGR2/NRN1/CDK1/PTN/SPP1/CLDN18/LEPR/FLRT3/CAPN3/MDK/WWC2/FBLN5/CDH1/COL3A1/MEIS1/TRPV2/EDN1/SEMA3G/GHR/CXCL12/TBX2/S1PR1/ACACB/PTCH1/SLC6A4/GDF15/FGFR2/MACF1/RBP4/NEDD4L/SEMA5A/SLIT2/TGFBR3/CCNB1/EDNRA",35
"GO:0072006","nephron development","18/635","109/11973",0.165137614678899,3.11368922921332,5.2461512173139,1.55351092591798e-05,0.000526114211997892,0.000317320865548534,"ANGPT1/CD34/GPC3/PODXL/COL4A3/AQP1/EGR1/AGTR2/LGR4/TCF21/EDN1/GREM1/SULF1/PECAM1/BMP2/CD24/TEK/EDNRA",18
"GO:0070293","renal absorption","9/635","30/11973",0.3,5.65653543307087,6.04322568873345,1.64196551792086e-05,0.000551726069732625,0.00033276841796083,"EDNRB/HBB/SLC15A2/HYAL2/EDN1/GAS6/CLDN4/STK39/EDNRA",9
"GO:0043534","blood vessel endothelial cell migration","18/635","110/11973",0.163636363636364,3.0853829634932,5.19980298555807,1.76749173505066e-05,0.000584767842496374,0.000352697254121396,"JCAD/ANGPT1/EMP2/MMRN2/KLF4/GATA2/RGCC/CDH5/NR4A1/AGTR2/STARD13/AKT3/GREM1/ID1/SRPX2/EFNB2/SLIT2/TGFBR3",18
"GO:0048771","tissue remodeling","18/635","110/11973",0.163636363636364,3.0853829634932,5.19980298555807,1.76749173505066e-05,0.000584767842496374,0.000352697254121396,"PTN/PDK4/CEACAM1/ACP5/SPP1/LEPR/MDK/EPAS1/AGTR2/LGR4/IL6/TIE1/S1PR1/GREM1/CAV1/NPR3/ELF3/EDNRA",18
"GO:0045839","negative regulation of mitotic nuclear division","12/635","54/11973",0.222222222222222,4.19002624671916,5.55997983860565,1.96389439528824e-05,0.000644787007185858,0.000388897251867975,"BIRC5/ZWINT/BUB1/NDC80/TTK/TRIP13/MAD2L1/DUSP1/CENPF/CDC20/BUB1B/CCNB1",12
"GO:0002274","myeloid leukocyte activation","25/635","188/11973",0.132978723404255,2.50732953593567,4.92974358784511,1.98033750285052e-05,0.000645259969678795,0.000389182514771367,"AGER/CD93/MIF/GATA2/IL1RL1/NR4A3/CLU/F2RL1/HYAL2/TGFBR2/IL6/FGR/VSIG4/PLA2G4A/ANXA3/HSPD1/LDLR/TYROBP/STK39/UBD/IL33/DNASE1L3/PTGDS/C5AR1/CX3CR1",25
"GO:0044344","cellular response to fibroblast growth factor stimulus","14/635","72/11973",0.194444444444444,3.66627296587927,5.3700845094476,2.06599407543147e-05,0.00066245371869417,0.000399552763654903,"GCLC/FLRT3/HYAL1/NR4A1/HYAL2/NDNF/TBX2/KL/FGFR4/SULF1/CXCL13/ZFP36/FGFR2/COL1A1",14
"GO:0060541","respiratory system development","14/635","72/11973",0.194444444444444,3.66627296587927,5.3700845094476,2.06599407543147e-05,0.00066245371869417,0.000399552763654903,"FOXF1/CLDN18/EPAS1/COL3A1/TCF21/SFTPD/TBX2/CHI3L1/BMP2/MME/FGFR2/ABCA3/RBP4/WFDC2",14
"GO:0009790","embryo development","48/635","485/11973",0.0989690721649484,1.86607354493059,4.60792518400501,2.07931299752878e-05,0.00066245371869417,0.000399552763654903,"SOBP/ID3/CDK1/EMP2/GPC3/KLF4/FOXF1/ENG/NR4A3/FLRT3/MMP9/TFAP2A/TAL1/COL3A1/MEIS1/RAI2/COL11A1/TCF21/TGFBR2/EDN1/COL5A1/TBX2/SCEL/GREM1/SMAD6/SULF1/MEIS2/COL5A2/LAMA4/FOXF2/FOLR1/DUSP1/PTCH1/KAT2B/EFEMP1/BMP2/DLC1/CHRDL1/ITGA8/FGFR2/COL1A1/ZBTB16/RBP4/DSP/LMO2/HEY1/TBX3/EDNRA",48
"GO:0000819","sister chromatid segregation","26/635","201/11973",0.129353233830846,2.4389705018216,4.86885435702945,2.22249366133659e-05,0.000702863620397697,0.000423925617861977,"DLGAP5/CDK1/CENPA/BIRC5/ZWINT/NUSAP1/BUB1/NDC80/UBE2C/TTK/KIF4A/RCC1/TRIP13/KIF11/H3-3B/MAD2L1/KIF2A/DUSP1/KAT2B/CENPF/PRC1/CDC20/TPX2/BUB1B/TOP2A/CCNB1",26
"GO:0042116","macrophage activation","15/635","82/11973",0.182926829268293,3.44910697138467,5.26632287080057,2.26999471790589e-05,0.000709356627249389,0.000427841814207191,"AGER/CD93/MIF/IL1RL1/CLU/IL6/VSIG4/PLA2G4A/HSPD1/LDLR/TYROBP/STK39/IL33/C5AR1/CX3CR1",15
"GO:0001936","regulation of endothelial cell proliferation","18/635","112/11973",0.160714285714286,3.03028683914511,5.10866880406471,2.27601056871462e-05,0.000709356627249389,0.000427841814207191,"JCAD/MMRN2/ENG/GATA2/RGCC/AGTR1/COL4A3/MDK/NR4A1/CXCL12/AKT3/TIE1/SULF1/CAV1/ALOX5/SEMA5A/CAV2/TEK",18
"GO:0010810","regulation of cell-substrate adhesion","24/635","178/11973",0.134831460674157,2.54226311598691,4.90593162751735,2.29370901464031e-05,0.000709729674242301,0.000428066814011381,"AGR2/EMP2/GPM6B/SLK/CD36/MDK/FERMT2/FBLN1/MMP12/CDKN2A/SPOCK2/NDNF/GREM1/LIMCH1/RRAS/PLPP3/DLC1/MACF1/FAM107A/ECM2/ARHGAP6/PLAU/NEDD9/TEK",24
"GO:0030199","collagen fibril organization","12/635","55/11973",0.218181818181818,4.11384395132427,5.47745084596591,2.39254600217134e-05,0.000735024311095639,0.000443323037616436,"COL4A5/TNXB/COL1A2/COL4A3/COL3A1/COL11A1/COL5A1/GREM1/COL5A2/COL1A1/PLOD2/DPT",12
"GO:0045916","negative regulation of complement activation","6/635","13/11973",0.461538461538462,8.70236220472441,6.57554893712936,2.70677338339484e-05,0.000819847346618394,0.000494483258033828,"SERPING1/CLU/C4BPA/VSIG4/CD55/A2M",6
"GO:2001214","positive regulation of vasculogenesis","6/635","13/11973",0.461538461538462,8.70236220472441,6.57554893712936,2.70677338339484e-05,0.000819847346618394,0.000494483258033828,"CD34/CEACAM1/TMEM100/RRAS/RAMP2/DSP",6
"GO:0051784","negative regulation of nuclear division","12/635","56/11973",0.214285714285714,4.04038245219348,5.39685502138595,2.90035141202876e-05,0.000872336463156343,0.000526141577675964,"BIRC5/ZWINT/BUB1/NDC80/TTK/TRIP13/MAD2L1/DUSP1/CENPF/CDC20/BUB1B/CCNB1",12
"GO:0035265","organ growth","15/635","84/11973",0.178571428571429,3.3669853768279,5.15186583727135,3.05662572557957e-05,0.00091295466984151,0.000550640069084172,"CDK1/CLDN18/LEPR/WWC2/FBLN5/MEIS1/EDN1/TBX2/S1PR1/ACACB/SLC6A4/FGFR2/RBP4/TGFBR3/CCNB1",15
"GO:0001649","osteoblast differentiation","23/635","170/11973",0.135294117647059,2.55098656785549,4.81990284463981,3.19900891502819e-05,0.000943504488418119,0.000569065906387193,"SPP1/IGFBP2/FERMT2/VCAN/CYP24A1/LGR4/TNC/IL6/WWTR1/CAT/GREM1/FHL2/SMAD6/GDF10/PTCH1/IGFBP3/BMP2/TMT1A/FGFR2/PTPRB/COL1A1/CRIM1/CCN2",23
"GO:0010718","positive regulation of epithelial to mesenchymal transition","11/635","48/11973",0.229166666666667,4.32096456692913,5.45579014698721,3.20278203462091e-05,0.000943504488418119,0.000569065906387193,"EMP2/EZH2/ENG/RGCC/MDK/FERMT2/TGFBR2/IL6/WWTR1/BMP2/COL1A1",11
"GO:0070482","response to oxygen levels","31/635","267/11973",0.116104868913858,2.18917101654428,4.65047888528808,3.29311242369855e-05,0.000963515410498466,0.000581135306852249,"VEGFD/ENG/RGCC/PMAIP1/AK4/EPAS1/AQP1/EGR1/PGK1/ENO1/GATA6/EDN1/NDNF/CLDN3/CXCL12/CAT/LCN2/ZEB2/SLC7A5/CAV1/FOS/BMP2/SLC6A4/KCNK3/FGFR2/SLC2A1/COL1A1/CD24/PLOD2/TGFBR3/CCNB1",31
"GO:0002685","regulation of leukocyte migration","24/635","182/11973",0.131868131868132,2.48638920134983,4.78183852073769,3.32261974727083e-05,0.000965580238717016,0.000582380688677293,"AGER/PTN/MIF/VEGFD/MDK/F2RL1/IL6/EDN1/CXCL12/GAS6/PERP/GREM1/JAM2/CXCL13/DUSP1/STK39/PTGER4/GDF15/IL33/NEDD9/C5AR1/SLIT2/LYVE1/CX3CR1",24
"GO:0033045","regulation of sister chromatid segregation","16/635","95/11973",0.168421052631579,3.17559883961873,5.03814834749209,3.56086341380117e-05,0.00102787070756771,0.000619950602282296,"DLGAP5/CDK1/BIRC5/ZWINT/BUB1/NDC80/UBE2C/TTK/TRIP13/MAD2L1/DUSP1/KAT2B/CENPF/CDC20/BUB1B/CCNB1",16
"GO:0050900","leukocyte migration","34/635","307/11973",0.110749185667752,2.08818897637795,4.57103465815136,3.71007328497873e-05,0.0010638016799129,0.000641622032144037,"AGER/PTN/EMP2/CD34/EDNRB/MIF/VEGFD/MDK/CXCL3/F2RL1/PLA2G1B/IL6/EDN1/SFTPD/CXCL12/GAS6/S1PR1/PERP/GREM1/JAM2/PECAM1/CXCL13/DUSP1/STK39/PTGER4/GDF15/IL33/ICAM2/ALOX5/NEDD9/C5AR1/SLIT2/LYVE1/CX3CR1",34
"GO:0036293","response to decreased oxygen levels","29/635","246/11973",0.117886178861789,2.22275782600346,4.5858150207126,4.44501188666683e-05,0.00126609245857974,0.000763631823012992,"VEGFD/ENG/RGCC/PMAIP1/AK4/EPAS1/AQP1/EGR1/PGK1/ENO1/GATA6/EDN1/NDNF/CLDN3/CXCL12/CAT/LCN2/ZEB2/CAV1/FOS/BMP2/SLC6A4/KCNK3/FGFR2/SLC2A1/CD24/PLOD2/TGFBR3/CCNB1",29
"GO:0072224","metanephric glomerulus development","6/635","14/11973",0.428571428571429,8.08076490438695,6.27333891056391,4.52484674452105e-05,0.00128035301632796,0.000772232945021629,"CD34/AQP1/EGR1/AGTR2/LGR4/TCF21",6
"GO:0048660","regulation of smooth muscle cell proliferation","18/635","118/11973",0.152542372881356,2.87620445749366,4.84699284160031,4.67194296236524e-05,0.00131333507719823,0.000792125766512201,"PIK3R1/OGN/HBEGF/ADAMTS1/KLF4/NPR1/RGCC/NR4A3/MMP9/RGS5/IL6/EDN1/S1PR1/IGFBP3/BMP2/FGFR2/CNN1/HPGD",18
"GO:0042692","muscle cell differentiation","32/635","285/11973",0.112280701754386,2.11706589307915,4.51682340095982,4.78760384415397e-05,0.00133710935933157,0.000806465002389711,"CDK1/CEACAM5/MYL9/EDNRB/SYNE1/ENG/TMEM204/KRT19/CAPN3/MYH11/MEIS1/GATA6/QKI/EDN1/TBX2/GREM1/FHL2/KRT8/DMD/BMP2/ITGA8/EFNB2/FGFR2/RAMP2/NEBL/CAV2/HEY1/CCNB1/RCAN1/TBX3/LMOD1/EDNRA",32
"GO:0098813","nuclear chromosome segregation","28/635","235/11973",0.119148936170213,2.24656726419836,4.56724792075089,4.95411125343435e-05,0.00137468596780782,0.000829128982290158,"ECT2/DLGAP5/CDK1/CENPA/BIRC5/ZWINT/NUSAP1/BUB1/NDC80/UBE2C/TTK/KIF4A/RCC1/TRIP13/KIF11/H3-3B/NEK2/MAD2L1/KIF2A/DUSP1/KAT2B/CENPF/PRC1/CDC20/TPX2/BUB1B/TOP2A/CCNB1",28
"GO:0043434","response to peptide hormone","39/635","378/11973",0.103174603174603,1.9453693288339,4.41991606362005,5.04793265848573e-05,0.00139174092077866,0.000839415517637771,"PIK3R1/PDK4/EDNRB/CEACAM1/PID1/KLF4/SOCS2/GCLC/CDO1/NR4A2/AGTR1/NR4A3/ADCY9/COL3A1/EGR1/NR4A1/AGTR2/PLA2G1B/TIMP1/EDN1/GHR/CXCL12/AKT3/CAT/KL/SORBS1/KLF2/KAT2B/CA2/SRD5A1/CAV1/FOS/GDF15/SLC2A1/COL1A1/CAV2/FBP1/TGFBR3/EDNRA",39
"GO:0061041","regulation of wound healing","18/635","119/11973",0.151260504201681,2.85203467213657,4.80498595478886,5.23833231844908e-05,0.00143503613386303,0.000865528620414196,"SERPING1/DUOX1/HBEGF/PROS1/CPB2/CEACAM1/THBD/MYLK/CD36/FERMT2/FAP/F2RL1/EDN1/CLDN3/CAV1/CLDN4/ALOX5/PLAU",18
"GO:2000352","negative regulation of endothelial cell apoptotic process","8/635","27/11973",0.296296296296296,5.58670166229221,5.6464190994088,5.40968083698854e-05,0.00147259729619542,0.000888183284117471,"ANGPT1/GATA2/CDH5/NDNF/GAS6/RAMP2/SEMA5A/TEK",8
"GO:0032970","regulation of actin filament-based process","34/635","313/11973",0.108626198083067,2.04815979472215,4.44684898437994,5.50155407774992e-05,0.00148818767851587,0.000897586477377298,"PIK3R1/ECT2/KANK3/GPM6B/RGCC/FERMT2/WASF3/F2RL1/EDN1/SPTBN1/CYRIA/GMFG/CXCL12/S1PR1/ADRB2/ZEB2/LIMCH1/KANK2/CAV1/ARHGAP44/DLC1/TNNC1/SYNPO/PTGER4/ATP2A2/FAM107A/DSP/ARHGAP6/SEMA5A/NEDD9/SLIT2/CCN2/DSG2/LMOD1",34
"GO:0001952","regulation of cell-matrix adhesion","17/635","109/11973",0.155963302752294,2.94070649425703,4.81681015192795,5.66138846564305e-05,0.00152185198692067,0.00091789079008639,"EMP2/GPM6B/SLK/CD36/FERMT2/MMP12/CDKN2A/GREM1/LIMCH1/RRAS/PLPP3/DLC1/MACF1/FAM107A/ARHGAP6/PLAU/TEK",17
"GO:0010595","positive regulation of endothelial cell migration","16/635","99/11973",0.161616161616162,3.04729181579575,4.84061804803479,5.98773850187601e-05,0.00159958157121545,0.000964772661749734,"JCAD/ANGPT1/GATA2/GPI/EDN1/AKT3/GREM1/ANXA3/LCN2/SRPX2/RRAS/PLPP3/SASH1/SEMA5A/TEK/TGFBR3",16
"GO:0009612","response to mechanical stimulus","23/635","177/11973",0.129943502824859,2.45010009342053,4.5995910704036,6.08426886403574e-05,0.00161533582618628,0.000974274693265728,"PTN/GCLC/IGFBP2/MDK/AQP1/COL11A1/GPI/EDN1/CXCL12/SCEL/MEIS2/PECAM1/PTCH1/CHI3L1/FOS/DMD/PTGER4/SLC2A1/COL1A1/TEK/FOSB/CCNB1/RCAN1",23
"GO:0097237","cellular response to toxic substance","17/635","110/11973",0.154545454545455,2.91397279885469,4.77239991310306,6.37317604005239e-05,0.00167417166057309,0.00100976097640945,"HBB/ALDH2/CD36/FBLN5/HBA2/SESN1/ALOX5AP/EDN1/GPX3/CAT/HBA1/NQO1/CP/PRDX4/SLC39A8/ALDH1A1/EDNRA",17
"GO:0090049","regulation of cell migration involved in sprouting angiogenesis","9/635","35/11973",0.257142857142857,4.84845894263217,5.39581539549096,6.38372825700969e-05,0.00167417166057309,0.00100976097640945,"JCAD/MMRN2/KLF4/GATA2/STARD13/AKT3/GREM1/SRPX2/TGFBR3",9
"GO:0048659","smooth muscle cell proliferation","18/635","121/11973",0.148760330578512,2.80489360317564,4.72226614280681,6.55651677171561e-05,0.00169876979729812,0.00102459711247737,"PIK3R1/OGN/HBEGF/ADAMTS1/KLF4/NPR1/RGCC/NR4A3/MMP9/RGS5/IL6/EDN1/S1PR1/IGFBP3/BMP2/FGFR2/CNN1/HPGD",18
"GO:0055001","muscle cell development","18/635","121/11973",0.148760330578512,2.80489360317564,4.72226614280681,6.55651677171561e-05,0.00169876979729812,0.00102459711247737,"CDK1/MYL9/ENG/KRT19/CAPN3/MYH11/MEIS1/EDN1/FHL2/KRT8/DMD/RAMP2/NEBL/CAV2/CCNB1/TBX3/LMOD1/EDNRA",18
"GO:0007599","hemostasis","25/635","202/11973",0.123762376237624,2.33355422156389,4.52357373548203,6.67796984603589e-05,0.00171987714417966,0.00103732781130501,"SERPING1/ANGPT1/PROS1/MYL9/CPB2/CEACAM1/FLI1/THBD/HBB/CD36/FAP/F8/COL3A1/FBLN1/F2RL1/GPI/SVEP1/IL6/EDN1/PLA2G4A/CAV1/SLC6A4/VWF/TFPI2/PLAU",25
"GO:0035051","cardiocyte differentiation","16/635","100/11973",0.16,3.0168188976378,4.79279284829335,6.78519689263782e-05,0.00173709118066877,0.00104771029638855,"CDK1/MYH11/MEIS1/GATA6/EDN1/TBX2/GREM1/FHL2/FOLR1/BMP2/EFNB2/NEBL/TGFBR3/CCNB1/TBX3/EDNRA",16
"GO:0010717","regulation of epithelial to mesenchymal transition","14/635","80/11973",0.175,3.29964566929134,4.88384867869901,7.04204127152775e-05,0.00179217866916218,0.00108093579976973,"EMP2/EZH2/ENG/RGCC/MDK/FERMT2/TGFBR2/QKI/IL6/WWTR1/GREM1/BMP2/COL1A1/DSG2",14
"GO:0001666","response to hypoxia","28/635","240/11973",0.116666666666667,2.19976377952756,4.44323028451886,7.20845970160824e-05,0.00182374030450688,0.00109997190489161,"VEGFD/ENG/RGCC/PMAIP1/AK4/EPAS1/AQP1/EGR1/PGK1/ENO1/GATA6/EDN1/NDNF/CLDN3/CXCL12/CAT/LCN2/CAV1/FOS/BMP2/SLC6A4/KCNK3/FGFR2/SLC2A1/CD24/PLOD2/TGFBR3/CCNB1",28
"GO:0048638","regulation of developmental growth","23/635","179/11973",0.128491620111732,2.42272467338231,4.53856758928224,7.25523160519073e-05,0.00182483924759797,0.00110063472213719,"AGR2/CDK1/SPP1/CAPN3/WWC2/CDH1/TRPV2/EDN1/SEMA3G/GHR/CXCL12/TBX2/ACACB/PTCH1/SLC6A4/GDF15/FGFR2/MACF1/RBP4/NEDD4L/SEMA5A/TGFBR3/CCNB1",23
"GO:0002920","regulation of humoral immune response","9/635","36/11973",0.25,4.71377952755905,5.28106802544022,8.11576413973553e-05,0.00201768217138743,0.0012169461277147,"SERPING1/CLU/PGC/GATA6/C4BPA/VSIG4/CXCL13/CD55/A2M",9
"GO:1903670","regulation of sprouting angiogenesis","9/635","36/11973",0.25,4.71377952755905,5.28106802544022,8.11576413973553e-05,0.00201768217138743,0.0012169461277147,"JCAD/CLIC3/CEACAM1/KLF4/ADGRG6/SEMA6A/KLF2/ALOX5/DSG2",9
"GO:0036302","atrioventricular canal development","5/635","10/11973",0.5,9.42755905511811,6.30933726951251,8.32918714190893e-05,0.00205884102858335,0.00124177070742107,"ENG/GATA6/TBX2/BMP2/TBX3",5
"GO:0030071","regulation of mitotic metaphase/anaphase transition","14/635","82/11973",0.170731707317073,3.2191665066257,4.77188112422464,9.30798712934175e-05,0.00228763729390279,0.00137976703462489,"DLGAP5/BIRC5/ZWINT/BUB1/NDC80/UBE2C/TTK/TRIP13/MAD2L1/DUSP1/CENPF/CDC20/BUB1B/CCNB1",14
"GO:0043114","regulation of vascular permeability","10/635","45/11973",0.222222222222222,4.19002624671916,5.07362878223898,9.66962722791946e-05,0.00235026236346293,0.00141753875951784,"ANGPT1/CEACAM1/NPR1/CLDN5/CDH5/FERMT2/ZEB2/RAMP2/TEK/SLIT2",10
"GO:0035909","aorta morphogenesis","7/635","22/11973",0.318181818181818,5.99935576234789,5.5542477858723,9.67208645275373e-05,0.00235026236346293,0.00141753875951784,"ENG/MYLK/COL3A1/TGFBR2/TBX2/SOX4/HEY1",7
"GO:0050680","negative regulation of epithelial cell proliferation","14/635","83/11973",0.168674698795181,3.18038136799165,4.71718133529975,0.000106614092677223,0.00257610793598167,0.00155375540396051,"CEACAM1/MMRN2/ENG/RGCC/COL4A3/KLF9/GATA6/SULF1/CDKN1C/CAV1/FGFR2/ALOX5/CAV2/TGFBR3",14
"GO:0042742","defense response to bacterium","25/635","208/11973",0.120192307692308,2.26624015748031,4.35967158221501,0.000107727369603678,0.00258846601489061,0.00156120906365355,"SLPI/DUOX1/H2BC5/MMRN2/COLEC12/SLC15A2/F2RL1/AQP1/PLA2G1B/PGC/IL6/SFTPD/FGR/CXCL13/ANXA3/LCN2/IGHA1/DMBT1/IGHD/IL33/IGHM/HLA-E/WFDC2/IGHG3/IL7R",25
"GO:0002921","negative regulation of humoral immune response","6/635","16/11973",0.375,7.07066929133858,5.75025946884748,0.000110118556536868,0.0026312217314726,0.00158699677416117,"SERPING1/CLU/C4BPA/VSIG4/CD55/A2M",6
"GO:1903053","regulation of extracellular matrix organization","11/635","55/11973",0.2,3.77102362204724,4.87440794080872,0.000120913038141598,0.00287318771849178,0.00173293629581495,"TNXB/RGCC/RECK/FAP/TIMP3/IL6/TIE1/FGFR4/BMP2/PLAU/TGFBR3",11
"GO:1902099","regulation of metaphase/anaphase transition of cell cycle","14/635","84/11973",0.166666666666667,3.14251968503937,4.66330467399346,0.000121823659761509,0.00287892066282554,0.00173639406756231,"DLGAP5/BIRC5/ZWINT/BUB1/NDC80/UBE2C/TTK/TRIP13/MAD2L1/DUSP1/CENPF/CDC20/BUB1B/CCNB1",14
"GO:0007266","Rho protein signal transduction","17/635","116/11973",0.146551724137931,2.76325006787945,4.51603692581285,0.000125460717170285,0.00294866964234641,0.00177846251210906,"COL1A2/ARRB1/ARHGAP29/AGTR1/FERMT2/COL3A1/F2RL1/HEG1/STARD13/RASIP1/KANK2/DLC1/DOCK9/ARHGAP6/TEK/NET1/CTNNAL1",17
"GO:0050890","cognition","23/635","186/11973",0.123655913978495,2.33154686309373,4.33125024534216,0.000131005805354249,0.00306226070015556,0.00184697389606445,"AGER/SOBP/NRGN/PTN/FEN1/CLDN5/MDK/EGR1/GPI/NTRK2/CAMK2N1/TMPRSS11E/LCN2/BCHE/KAT2B/SLC1A1/LDLR/FOS/SLC6A4/MME/FAM107A/NEDD9/C5AR1",23
"GO:0042744","hydrogen peroxide catabolic process","7/635","23/11973",0.304347826086957,5.7385142074632,5.38299706316517,0.000132722119057809,0.00308560991387912,0.0018610567559068,"DUOX1/HBB/HBA2/GPX3/CAT/HBA1/PRDX4",7
"GO:0098754","detoxification","18/635","128/11973",0.140625,2.65150098425197,4.44547609837964,0.00013770396173199,0.00317720753981831,0.00191630300716247,"HBB/ALDH2/CD36/FBLN5/HBA2/SESN1/SLC15A2/MT1M/ALOX5AP/GPX3/CAT/HBA1/NQO1/CP/ABCG1/PRDX4/SLC39A8/ALDH1A1",18
"GO:0030856","regulation of epithelial cell differentiation","16/635","106/11973",0.150943396226415,2.84605556380924,4.5178230870211,0.000138315162881435,0.00317720753981831,0.00191630300716247,"APOLD1/SFN/CEACAM1/MMP9/CLDN5/CDH5/ZBED2/TMEM100/ZEB2/CAV1/BMP2/MAFF/ZFP36/CD24/WFDC2/DSG2",16
"GO:0002690","positive regulation of leukocyte chemotaxis","14/635","85/11973",0.164705882352941,3.10554886521538,4.61022774407512,0.000138878171933467,0.00317720753981831,0.00191630300716247,"PTN/VEGFD/MDK/F2RL1/IL6/EDN1/CXCL12/GAS6/PERP/CXCL13/STK39/NEDD9/C5AR1/CX3CR1",14
"GO:0060411","cardiac septum morphogenesis","10/635","47/11973",0.212765957446809,4.01172725749707,4.89574914112385,0.000142595400709958,0.00324498845742607,0.00195718443357613,"ENG/TGFBR2/GATA6/TBX2/SMAD6/FGFR2/SOX4/SLIT2/HEY1/TGFBR3",10
"GO:0003151","outflow tract morphogenesis","11/635","56/11973",0.196428571428571,3.70368391451069,4.7991956076909,0.00014337981068014,0.00324566613544886,0.00195759316873638,"ENG/CLDN5/TGFBR2/GATA6/EDN1/TBX2/SMAD6/FOLR1/FGFR2/TGFBR3/EDNRA",11
"GO:0001823","mesonephros development","12/635","66/11973",0.181818181818182,3.42820329277022,4.68120677669935,0.000157285215186507,0.00352965532149904,0.00212887858978908,"GPC3/AGTR2/LGR4/TCF21/CAT/GREM1/SMAD6/BMP2/FGFR2/ZBTB16/EPCAM/SLIT2",12
"GO:0007091","metaphase/anaphase transition of mitotic cell cycle","14/635","86/11973",0.162790697674419,3.06943783189892,4.55792808856258,0.000157960230679126,0.00352965532149904,0.00212887858978908,"DLGAP5/BIRC5/ZWINT/BUB1/NDC80/UBE2C/TTK/TRIP13/MAD2L1/DUSP1/CENPF/CDC20/BUB1B/CCNB1",14
"GO:0045685","regulation of glial cell differentiation","9/635","39/11973",0.230769230769231,4.3511811023622,4.96065672935113,0.000158387230190494,0.00352965532149904,0.00212887858978908,"CDK1/PTN/MDK/TNFRSF21/QKI/MYRF/IL6/LDLR/BMP2",9
"GO:0035904","aorta development","8/635","31/11973",0.258064516129032,4.86583693167386,5.10020737139127,0.000159209355377619,0.00352968782205742,0.00212889819219684,"ENG/MYLK/COL3A1/TGFBR2/TBX2/SOX4/HEY1/EDNRA",8
"GO:0032102","negative regulation of response to external stimulus","33/635","317/11973",0.10410094637224,1.96283563923595,4.1115825044259,0.000160036088008633,0.00352982161294938,0.00212897888692182,"SERPING1/PROS1/SFN/CPB2/CEACAM1/MIF/KLF4/SPP1/IRAK3/THBD/NR4A3/CDH5/MDK/FAP/MMP12/EDN1/FGR/VSIG4/GREM1/CXCL13/DUSP1/LDLR/PTGER4/IL33/A2M/HLA-E/ALOX5/SEMA5A/SLC39A8/PLAU/TEK/SLIT2/DSG2",33
"GO:0001818","negative regulation of cytokine production","27/635","240/11973",0.1125,2.12120078740157,4.15227845565631,0.000177960416317773,0.00390514158460582,0.00235534961697947,"AGER/CD34/EZH2/ARRB1/CEACAM1/KLF4/IRAK3/RGCC/IL1RL1/TNFRSF21/FBLN1/F2RL1/LGR4/GATA6/QKI/IL6/SFTPD/GAS6/VSIG4/KLF2/LAPTM4B/TYROBP/ZFP36/PTGER4/IL33/CD24/CX3CR1",27
"GO:0060421","positive regulation of heart growth","7/635","24/11973",0.291666666666667,5.4994094488189,5.22152481978429,0.000178870003316782,0.00390517707748975,0.0023553710241804,"CDK1/EDN1/TBX2/ACACB/FGFR2/TGFBR3/CCNB1",7
